geoid,state_abbr,office,year,abs_margin,dem_margin,power,voting_power
25133,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25134,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25135,MA,statehouse,2016,44.48404918909286,44.48404918909286,0.0016517250710220896,3.713072665667045e-05
25136,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25137,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25138,MA,statehouse,2016,17.172419789583515,17.172419789583515,0.0016517250710220896,9.61847597054433e-05
25139,MA,statehouse,2016,18.40594711583702,-18.40594711583702,0.0016517250710220896,8.973866221754472e-05
25140,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25141,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25142,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25143,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25144,MA,statehouse,2016,74.58390630186354,74.58390630186354,0.0016517250710220896,2.214586434152511e-05
25145,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25146,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25147,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25148,MA,statehouse,2016,17.678506338341908,17.678506338341908,0.0016517250710220896,9.343125711020942e-05
25149,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25150,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25151,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25152,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25153,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25154,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25157,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25158,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25159,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25160,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25161,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25162,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25163,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25164,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25165,MA,statehouse,2016,21.77766523170423,-21.77766523170423,0.0016517250710220896,7.584491052867712e-05
25166,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25167,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25168,MA,statehouse,2016,32.00726612170754,32.00726612170754,0.0016517250710220896,5.1604690783068126e-05
25169,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25170,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25171,MA,statehouse,2016,100.0,100.0,0.0016517250710220896,1.6517250710220896e-05
25172,MA,statehouse,2016,1.7220699108978752,-1.7220699108978752,0.0016517250710220896,0.0009591509964661608
25173,MA,statehouse,2016,15.554260176819199,-15.554260176819199,0.0016517250710220896,0.00010619116899456819
25174,MA,statehouse,2016,8.035204954771412,8.035204954771412,0.0016517250710220896,0.00020556103799707973
25175,MA,statehouse,2016,39.165232702389055,39.165232702389055,0.0016517250710220896,4.2173247981782974e-05
25176,MA,statehouse,2016,2.088610222978865,-2.088610222978865,0.0016517250710220896,0.0007908249480203775
25177,MA,statehouse,2016,28.099865951742625,28.099865951742625,0.0016517250710220896,5.8780532044483194e-05
25178,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
25179,MA,statehouse,2016,100.0,-100.0,0.0016517250710220896,1.6517250710220896e-05
